manifest_id,source,repo_name,yaml_path,TRUE_HOST_PID,TRUE_HOST_IPC,TRUE_HOST_NET,DOCKERSOCK_PATH,CAP_SYS_ADMIN,CAP_SYS_MODULE,WITHIN_MANIFEST_SECRET,SEC_CONT_OVER_PRIVIL,ALLOW_PRIVI,SECCOMP_UNCONFINED,VALID_TAINT_SECRET,INSECURE_HTTP,NO_SECU_CONTEXT,NO_NETWORK_POLICY,HOST_ALIAS,NO_DEFAULT_NSPACE,NO_RESO,NO_ROLLING_UPDATE,cap_misuse,all_secrets,total_misconfigs,risk_score,label,NO_RUN_AS_NON_ROOT,NO_READ_ONLY_ROOT_FS,IMAGE_USES_LATEST,SA_AUTOMOUNT_TOKEN,USES_DEFAULT_SA,UNTRUSTED_REGISTRY,HOSTPATH_MOUNT,severity_class,mitre_technique,attack_description,checkov_failed_count,checkov_passed_count,checkov_umi_score,kl_failed_count,checkov_no_run_as_nonroot,checkov_no_readonly_rootfs,checkov_image_latest,checkov_sa_automount,checkov_default_sa,checkov_untrusted_registry,checkov_no_seccomp,checkov_no_apparmor,checkov_allow_privi_esc,checkov_caps_not_dropped,has_yaml,size_bytes,age_days,commits,devs,is_deployable,is_minor
74,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/external-system/payment-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,4.994814814814816,2,1,1,0
75,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/rabbit/rabbit-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,13,1.0,1,1,1,0
76,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/rabbit/rabbit-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,22,1.0,1,1,1,0
77,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/rabbit/rabbit-admin.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,14,1.0,1,1,1,0
78,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/mongo/mongo-admin.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,14,1.0,1,1,1,0
79,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/mongo/mongo-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,13,1.0,1,1,1,0
80,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/mongo/mongo-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,0,0,1,1,0,1,1,1,22,1.0,1,1,1,0
81,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/notifications/notifications-ingress.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,15,1.0,1,1,1,0
82,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/notifications/notifications-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
83,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/notifications/notifications-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,16,0,1.0,3,1,1,0,0,0,0,1,0,1,1,1,43,13.012488425925929,2,1,1,0
84,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/notifications/notifications-hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,12,28.96305555555556,2,1,1,0
85,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/invoice/invoice-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,4.771018518518519,2,1,1,0
86,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/invoice/invoice-ingress.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,13,4.994814814814816,3,1,1,0
87,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/local/invoice/invoice-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,16,0,1.0,4,1,1,0,0,0,0,1,0,1,1,1,43,24.934212962962967,5,1,1,0
88,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/default-ingress.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,23,1.0,1,1,1,0
89,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/env-config.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.0689,1,,,,,,,0,1,,,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,20,1.0,1,1,1,0
90,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/website/website-hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,12,3.963796296296296,2,1,1,0
91,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/website/website-deployment-with-proxy.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.0771,1,,,,,,,0,1,,,21,0,1.0,6,1,1,0,0,0,1,1,0,1,1,1,76,1.0,1,1,1,0
92,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/website/website-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
93,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/website/website-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0.0771,1,,,,,,,0,1,,,14,0,1.0,3,1,1,0,0,0,0,1,0,1,1,1,60,21.644398148148152,2,1,1,0
94,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/trip/trip-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,14,0,1.0,3,1,1,0,0,0,0,1,0,1,1,1,46,21.644398148148152,2,1,1,0
95,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/trip/trip-hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,12,3.963796296296296,2,1,1,0
96,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/trip/trip-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
97,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/notifications/notifications-ingress.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,17,1.0,1,1,1,0
98,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/notifications/notifications-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
99,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/notifications/notifications-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,14,0,1.0,3,1,1,0,0,0,0,1,0,1,1,1,43,21.644398148148152,2,1,1,0
100,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/notifications/notifications-hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,12,3.963796296296296,2,1,1,0
101,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/invoice/invoice-service.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
102,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/invoice/invoice-hpa.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,12,3.963796296296296,2,1,1,0
103,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/invoice/invoice-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,14,0,1.0,3,1,1,0,0,0,0,1,0,1,1,1,46,21.644398148148152,2,1,1,0
104,github,microservices-dotnetcore-docker-sf-k8s,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-dotnetcore-docker-sf-k8s/deploy/k8s/gke/invoice/invoice-deployment-with-proxy.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,6,1,1,0,0,0,1,1,0,1,1,1,62,1.0,1,1,1,0
105,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/05-Multi-Service-App-MongoDB/infra/skaffold/skaffold.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.0,1,1,1,0
106,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/05-Multi-Service-App-MongoDB/infra/k8s/ingress-srv.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,16,1.0,1,1,1,0
107,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/05-Multi-Service-App-MongoDB/infra/k8s/auth-depl.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,30,1.0,1,1,1,0
108,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/05-Multi-Service-App-MongoDB/infra/k8s/auth-mongo-depl.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,30,1.0,1,1,1,0
109,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/skaffold/skaffold.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.0,1,1,1,0
110,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/client-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
111,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/nats-depl.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,17,0,1.0,2,1,1,0,1,0,1,1,0,1,1,1,48,1.0,1,1,1,0
112,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/tickets-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,25,1.0,1,1,1,0
113,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/tickets-mongo-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,17,1.0,1,1,1,0
114,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/client-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,23,1.0,1,1,1,0
115,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/auth-mongo-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,17,1.0,1,1,1,0
116,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/ingress-controller.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,24,1.0,1,1,1,0
117,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/auth-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
118,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/auth-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,25,1.0,1,1,1,0
119,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/tickets-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
120,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/nats-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,16,1.0,1,1,1,0
121,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/tickets-mongo-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
122,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/12-Connecting-NATS-In-NodeJS/infra/k8s/auth-mongo-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
123,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/skaffold/skaffold.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,26,1.0,2,1,1,0
124,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/client-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
125,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/client-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,5,1,1,0,0,0,0,1,0,1,1,1,23,1.0,2,1,1,0
126,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/auth-mongo-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,17,1.0,1,1,1,0
127,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/ingress-controller.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,20,1.0,2,1,1,0
128,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/auth-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
129,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/auth-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,23,1.0,2,1,1,0
130,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/09-Code-Sharing-Between-Services/infra/k8s/auth-mongo-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
131,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/skaffold/skaffold.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.0,2,1,1,0
132,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/client-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
133,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/tickets-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,25,1.0,2,1,1,0
134,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/tickets-mongo-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,17,1.0,1,1,1,0
135,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/client-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,23,1.0,1,1,1,0
136,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/auth-mongo-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,20,0,1.0,4,1,1,0,0,0,1,1,0,1,1,1,17,1.0,1,1,1,0
137,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/ingress-controller.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,24,1.0,2,1,1,0
138,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/auth-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
139,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/auth-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0358,0,,,,,,,0,0,,,21,0,1.0,5,1,1,0,1,0,0,1,0,1,1,1,25,1.0,2,1,1,0
140,github,microservices-applications,/Users/arahman/K8S_REPOS/GITHUB_REPOS/microservices-applications/10-CRUD-Ticketing-Service/infra/k8s/tickets-clusterIP.yaml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0275,0,,,,,,,0,0,,,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,12,1.0,1,1,1,0
